# PING PONG measurements (in us)
# Executed at: 12309.794152
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   299        100 226.51    221    303        100  66.19     65     76          0      0      0      0
   300        100 312.42    222   8324        100  66.92     65    139          0      0      0      0
   301        100 227.57    222    452        100  66.09     65     77          0      0      0      0
   302        100  231.9    222    724        100  66.41     65     81          0      0      0      0
   303        100 234.67    222    978        100  65.67     65     77          0      0      0      0
   304        100 227.15    221    393        100  65.74     65     77          0      0      0      0
   305        100 227.94    222    468        100  65.97     65     76          0      0      0      0
   306        100 231.89    221    531        100  66.69     65    113          0      0      0      0
   307        100 226.54    222    322        100  66.29     65     84          0      0      0      0
   308        100 225.95    221    281        100  66.47     65    117          0      0      0      0
   309        100 225.61    221    289        100  66.09     65     79          0      0      0      0
   310        100 230.95    221    798        100  71.33     65    603          0      0      0      0
   311        100 226.01    221    303        100  66.02     65     77          0      0      0      0
   312        100 227.67    221    411        100   66.7     65     78          0      0      0      0
   313        100 234.24    222    714        100  71.08     65    505          0      0      0      0
   314        100 226.96    221    419        100  65.76     65     77          0      0      0      0
   315        100 224.77    222    253        100  66.31     65     85          0      0      0      0
   316        100 228.06    221    555        100  66.18     65     84          0      0      0      0
   317        100 227.43    222    410        100  65.98     65     79          0      0      0      0
   318        100 225.95    221    305        100  65.75     65     86          0      0      0      0
   319        100 235.83    221    700        100  66.43     65     77          0      0      0      0
   320        100 235.59    221    657        100  71.59     65    481          0      0      0      0
   321        100 227.17    221    382        100  67.27     65    221          0      0      0      0
   322        100 229.84    221    710        100  65.83     65    100          0      0      0      0
   323        100 227.34    221    310        100  67.66     65    149          0      0      0      0
   324        100 227.93    221    507        100  68.37     65    341          0      0      0      0
   325        100 230.83    221    777        100  65.83     65     80          0      0      0      0
   326        100  229.1    221    637        100   66.3     65    117          0      0      0      0
   327        100 252.28    222   1173        100  70.72     65    483          0      0      0      0
   328        100 231.85    221    739        100  66.53     65    139          0      0      0      0
   329        100  229.1    221    486        100  66.38     65     97          0      0      0      0
   330        100 228.07    222    406        100  66.74     65    131          0      0      0      0
   331        100 225.38    222    289        100  65.62     65     75          0      0      0      0
   332        100  231.6    222    947        100  65.79     65     81          0      0      0      0
   333        100 227.71    222    347        100  67.48     65    142          0      0      0      0
   334        100 230.68    222    630        100  70.91     65    457          0      0      0      0
   335        100 228.83    222    567        100  65.94     65     77          0      0      0      0
   336        100 229.95    221    712        100   66.2     65     75          0      0      0      0
   337        100 227.92    221    520        100  66.71     65    112          0      0      0      0
   338        100 234.45    221    755        100  68.66     65    317          0      0      0      0
   339        100  225.7    221    359        100  67.25     65    199          0      0      0      0
   340        100 232.66    222    768        100   71.1     65    588          0      0      0      0
   341        100 225.85    222    323        100  67.08     65    164          0      0      0      0
   342        100 227.92    222    495        100  68.38     65    297          0      0      0      0
   343        100 226.59    221    279        100  66.52     65     97          0      0      0      0
   344        100 227.24    221    428        100  65.65     65     78          0      0      0      0
   345        100 235.38    222   1286        100  65.81     65     76          0      0      0      0
   346        100 224.74    222    299        100  65.83     65     76          0      0      0      0
   347        100 232.29    222    559        100  65.71     65     76          0      0      0      0
   348        100  253.4    222   2530        100  69.97     65    446          0      0      0      0
   349        100 230.19    222    699        100  66.31     65     77          0      0      0      0
   350        100 225.93    222    295        100   66.2     65     76          0      0      0      0
   351        100 331.35    222  10019        100  73.32     65    683          0      0      0      0
   352        100 236.99    222    600        100  69.27     65    339          0      0      0      0
   353        100 235.89    222    719        100  74.54     65    542          0      0      0      0
   354        100 231.24    221    820        100  72.07     65    648          0      0      0      0
   355        100 225.56    222    251        100   66.1     65     85          0      0      0      0
   356        100 226.27    222    355        100  66.25     65     94          0      0      0      0
   357        100  284.1    221   5910        100  66.05     65     96          0      0      0      0
   358        100  226.4    221    383        100  67.92     65    221          0      0      0      0
   359        100 227.16    221    316        100  66.44     65     95          0      0      0      0
   360        100 266.36    221   3900        100  65.89     65     83          0      0      0      0
   361        100 240.57    221   1737        100  80.35     65   1542          0      0      0      0
   362        100  228.1    221    387        100  67.62     65    225          0      0      0      0
   363        100 229.81    222    604        100  69.54     65    432          0      0      0      0
   364        100 229.08    222    474        100   65.8     65     77          0      0      0      0
   365        100 225.85    222    294        100  66.72     65    120          0      0      0      0
   366        100 237.89    222   1527        100  78.29     65   1311          0      0      0      0
   367        100 229.56    222    467        100  65.96     65     79          0      0      0      0
   368        100 273.55    222   4808        100  68.67     65    198          0      0      0      0
   369        100 233.53    222    695        100  71.08     65    530          0      0      0      0
   370        100 226.64    222    395        100  65.73     65     75          0      0      0      0
   371        100 226.02    221    373        100  65.98     65     79          0      0      0      0
   372        100 226.98    222    360        100  66.22     65     97          0      0      0      0
   373        100 235.22    221    728        100  70.98     65    541          0      0      0      0
   374        100 229.55    221    529        100  66.07     65     80          0      0      0      0
   375        100 225.25    221    279        100  65.76     65     84          0      0      0      0
   376        100 228.66    221    587        100  65.73     65     78          0      0      0      0
   377        100 225.57    221    295        100  66.55     65    113          0      0      0      0
   378        100 227.74    222    480        100  65.83     65     77          0      0      0      0
   379        100 228.21    221    519        100  66.01     65     77          0      0      0      0
   380        100 229.67    222    449        100  66.34     65     77          0      0      0      0
   381        100  227.9    222    463        100   66.2     65     84          0      0      0      0
   382        100 230.22    221    788        100  70.86     65    598          0      0      0      0
   383        100 225.46    222    281        100   66.8     65    122          0      0      0      0
   384        100 225.74    221    321        100  66.15     65     85          0      0      0      0
   385        100 228.27    222    409        100     66     65     78          0      0      0      0
   386        100 233.18    222    690        100   66.2     65     87          0      0      0      0
   387        100 239.08    221    691        100  71.11     65    518          0      0      0      0
   388        100 225.99    221    334        100  65.48     65     75          0      0      0      0
   389        100 231.24    221    664        100  66.93     65     95          0      0      0      0
   390        100 225.88    221    325        100  66.22     65     92          0      0      0      0
   391        100 226.33    221    335        100  65.91     65     75          0      0      0      0
   392        100 236.06    221   1072        100  66.81     65     80          0      0      0      0
   393        100 226.75    222    325        100     67     65    140          0      0      0      0
   394        100 227.29    221    451        100  66.07     65     76          0      0      0      0
   395        100 261.11    221   3433        100  66.67     65    115          0      0      0      0
   396        100 231.82    222    765        100  71.98     65    598          0      0      0      0
   397        100 226.18    221    289        100  65.96     65     98          0      0      0      0
   398        100 295.54    221   7295        100 136.12     65   7061          0      0      0      0
   399        100 229.96    222    670        100  66.09     65     76          0      0      0      0
   400        100  225.9    222    290        100  66.56     65    130          0      0      0      0
   401        100 260.67    222   3650        100  66.26     65     92          0      0      0      0
   402        100 227.42    222    333        100  67.38     65    172          0      0      0      0
   403        100 230.07    222    704        100  66.15     65    122          0      0      0      0
   404        100 299.65    221   7595        100  66.17     65     80          0      0      0      0
   405        100 228.81    222    497        100  68.06     65    291          0      0      0      0
   406        100 227.58    222    371        100  65.59     65     76          0      0      0      0
   407        100 421.36    222  19275        100  66.32     65    105          0      0      0      0
   408        100 230.64    222    598        100  66.26     65     81          0      0      0      0
   409        100 226.99    221    332        100  66.48     65    128          0      0      0      0
   410        100 293.36    221   6834        100  66.66     65    103          0      0      0      0
   411        100  228.2    222    362        100   66.3     65     77          0      0      0      0
   412        100 225.12    222    275        100  65.85     65     77          0      0      0      0
   413        100 326.32    221  10080        100 164.16     65   9851          0      0      0      0
   414        100 231.08    222    658        100  71.82     65    488          0      0      0      0
   415        100 225.24    222    297        100  65.73     65     76          0      0      0      0
   416        100 422.71    221  19916        100 261.57     65  19660          0      0      0      0
   417        100 232.02    221    714        100  66.38     65     89          0      0      0      0
   418        100 235.98    221    624        100   72.7     65    446          0      0      0      0
   419        100 293.06    221   6950        100  66.16     65     82          0      0      0      0
   420        100 226.24    221    285        100  66.17     65     83          0      0      0      0
   421        100  225.9    221    293        100  66.19     65     76          0      0      0      0
   422        100 328.27    221  10202        100   66.5     65     91          0      0      0      0
   423        100 227.01    221    432        100  68.01     65    269          0      0      0      0
   424        100 230.31    222    593        100   70.5     65    428          0      0      0      0
   425        100 392.26    222  16677        100  66.87     65     99          0      0      0      0
   426        100 228.23    221    420        100  66.18     65     85          0      0      0      0
   427        100  229.8    221    554        100  66.37     65     90          0      0      0      0
   428        100 292.06    221   6794        100 132.76     65   6604          0      0      0      0
   429        100 225.31    221    314        100  65.64     65     77          0      0      0      0
   430        100 226.35    221    316        100  66.25     65     91          0      0      0      0
   431        100 341.05    222  11511        100  66.29     65     79          0      0      0      0
   432        100 230.84    221    692        100     66     65     76          0      0      0      0
   433        100 387.47    222  16177        100  66.57     65    113          0      0      0      0
