# PING PONG measurements (in us)
# Executed at: 14086.286459
#           Roundtrip time [us]             Write-access time [us]          Read-access time [us]
# Block     Count   mean    min    max      Count   mean    min    max      Count   mean    min    max
   289        100 161.32    153    411        100  44.47     42    172          0      0      0      0
   290        100 156.43    153    242        100  42.73     41     59          0      0      0      0
   291        100 153.75    131    177        100  46.66     39    118          0      0      0      0
   292        100 154.79    151    200        100  43.11     42    116          0      0      0      0
   293        100 158.77    153    506        100 121.85    117    466          0      0      0      0
   294        100 155.33    153    222        100  118.9    118    132          0      0      0      0
   295        100 154.13    131    202        100  53.28     39    165          0      0      0      0
   296        100 158.34    153    417        100 107.34     42    198          0      0      0      0
   297        100 154.65    153    206        100 119.13    117    169          0      0      0      0
   298        100 157.75    153    401        100 121.99    118    361          0      0      0      0
   299        100 156.04    131    226        100 111.91     39    188          0      0      0      0
   300        100 154.57    152    237        100  55.29     41    119          0      0      0      0
   301        100 154.09    137    186        100 102.67     40    149          0      0      0      0
   302        100 154.23    152    189        100  42.13     41     45          0      0      0      0
   303        100 157.13    131    390        100  54.44     39    273          0      0      0      0
   304        100 154.29    132    190        100 107.38     39    154          0      0      0      0
   305        100  155.6    153    211        100  85.53     42    175          0      0      0      0
   306        100 154.07    132    217        100  85.39     39    180          0      0      0      0
   307        100 154.77    131    218        100  49.01     39    119          0      0      0      0
   308        100 154.67    153    226        100 118.23    117    131          0      0      0      0
   309        100  154.4    153    209        100 118.34    117    131          0      0      0      0
   310        100 154.64    131    203        100  55.66     39    167          0      0      0      0
   311        100 154.87    153    219        100 119.13    117    183          0      0      0      0
   312        100 154.27    132    225        100  55.67     39    189          0      0      0      0
   313        100 156.29    152    391        100  42.33     41     58          0      0      0      0
   314        100  153.5    132    192        100  45.02     39    119          0      0      0      0
   315        100 154.46    130    215        100  82.66     39    180          0      0      0      0
   316        100 154.42    133    185        100  77.62     39    142          0      0      0      0
   317        100 155.05    131    208        100   63.3     39    137          0      0      0      0
   318        100 154.21    131    219        100  81.47     38    184          0      0      0      0
   319        100 154.84    131    270        100 113.92     39    232          0      0      0      0
   320        100 155.55    131    241        100 110.48     39    204          0      0      0      0
   321        100 154.16    153    189        100  118.3    117    132          0      0      0      0
   322        100 154.92    153    236        100 118.92    117    200          0      0      0      0
   323        100 161.18    136    562        100 119.32     41    426          0      0      0      0
   324        100 154.58    153    204        100 118.53    117    135          0      0      0      0
   325        100 157.47    153    253        100 121.57    117    214          0      0      0      0
   326        100  154.8    151    188        100 114.43     40    152          0      0      0      0
   327        100 153.77    132    181        100 110.86     39    144          0      0      0      0
   328        100 157.35    153    280        100  43.26     42     93          0      0      0      0
   329        100 154.57    153    217        100  42.35     42     60          0      0      0      0
   330        100 154.27    153    198        100  42.22     42     44          0      0      0      0
   331        100 154.58    130    190        100  56.54     39    119          0      0      0      0
   332        100 154.44    132    191        100 116.66     39    155          0      0      0      0
   333        100 156.34    153    383        100 120.54    117    348          0      0      0      0
   334        100 154.85    131    224        100  67.76     39    187          0      0      0      0
   335        100  156.4    131    425        100 111.86     39    381          0      0      0      0
   336        100 156.22    139    305        100  43.02     40    107          0      0      0      0
   337        100 156.41    153    340        100  43.57     42    178          0      0      0      0
   338        100 160.66    131    751        100  85.92     39    701          0      0      0      0
